state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,year,month,season,state_code,district_code,market_code,commodity_code,variety_code,grade_code,price_difference
uttar pradesh,balrampur,balrampur,cucumbar(kheera),cucumbar,faq,2025-05-19,1050,1260,1150,2025,5,zaid,13,90,132,8,42,1,210
uttar pradesh,balrampur,balrampur,mousambi(sweet lime),mousambi,medium,2025-05-19,3550,3760,3650,2025,5,zaid,13,90,132,29,34,3,210
uttar pradesh,balrampur,panchpedwa,rice,iii,faq,2025-05-19,2600,3000,2800,2025,5,zaid,13,90,133,87,98,1,400
uttar pradesh,balrampur,panchpedwa,wheat,dara,faq,2025-05-19,2425,2550,2500,2025,5,zaid,13,90,133,80,90,1,125
uttar pradesh,balrampur,tulsipur,bottle gourd,bottle gourd,faq,2025-05-19,1020,1060,1040,2025,5,zaid,13,90,134,7,26,1,40
uttar pradesh,balrampur,tulsipur,brinjal,round/long,faq,2025-05-19,1480,1550,1520,2025,5,zaid,13,90,134,30,75,1,70
uttar pradesh,balrampur,tulsipur,cauliflower,cauliflower,faq,2025-05-19,1350,1440,1400,2025,5,zaid,13,90,134,16,67,1,90
uttar pradesh,bareilly,anwala,bottle gourd,bottle gourd,faq,2025-05-19,600,800,700,2025,5,zaid,13,91,135,7,26,1,200
uttar pradesh,bareilly,anwala,onion,red,faq,2025-05-19,1000,1200,1100,2025,5,zaid,13,91,135,12,87,1,200
uttar pradesh,bijnor,haldaur,gur(jaggery),pathari,faq,2025-05-19,3600,3800,3700,2025,5,zaid,13,92,233,120,172,1,200
uttar pradesh,bulandshahar,gulavati,bottle gourd,bottle gourd,faq,2025-05-19,1000,1200,1100,2025,5,zaid,13,93,138,7,26,1,200
uttar pradesh,bulandshahar,gulavati,pumpkin,other,faq,2025-05-19,750,850,800,2025,5,zaid,13,93,138,64,4,1,100
uttar pradesh,etah,awagarh,bottle gourd,bottle gourd,faq,2025-05-19,1500,1800,1600,2025,5,zaid,13,94,139,7,26,1,300
uttar pradesh,etah,awagarh,cauliflower,cauliflower,faq,2025-05-19,1200,1450,1300,2025,5,zaid,13,94,139,16,67,1,250
uttar pradesh,etah,awagarh,water melon,water melon,medium,2025-05-19,900,1050,1000,2025,5,zaid,13,94,139,39,32,3,150
uttar pradesh,etawah,jasvantnagar,tomato,hybrid,faq,2025-05-19,1235,1335,1285,2025,5,zaid,13,137,208,9,70,1,100
uttar pradesh,firozabad,sirsaganj,pumpkin,pumpkin,faq,2025-05-19,1000,1200,1100,2025,5,zaid,13,96,141,64,61,1,200
uttar pradesh,hardoi,hardoi,onion,pusa-red,faq,2025-05-19,1140,1210,1180,2025,5,zaid,13,150,234,12,173,1,70
uttar pradesh,hathras,shadabad,onion,red,faq,2025-05-19,1700,1800,1750,2025,5,zaid,13,97,143,12,87,1,100
uttar pradesh,khiri (lakhimpur),maigalganj,apple,kasmir/shimla - ii,medium,2025-05-19,8200,8280,8240,2025,5,zaid,13,100,146,49,145,3,80
uttar pradesh,khiri (lakhimpur),maigalganj,garlic,garlic,faq,2025-05-19,2650,2700,2675,2025,5,zaid,13,100,146,50,49,1,50
uttar pradesh,khiri (lakhimpur),maigalganj,potato,desi,faq,2025-05-19,1425,1475,1450,2025,5,zaid,13,100,146,31,88,1,50
uttar pradesh,lalitpur,mehrauni,soyabean,soyabeen,non-faq,2025-05-19,4000,4200,4100,2025,5,zaid,13,101,147,99,174,2,200
uttar pradesh,maharajganj,anandnagar,green chilli,green chilly,faq,2025-05-19,2800,3200,3000,2025,5,zaid,13,102,148,36,29,1,400
uttar pradesh,maharajganj,anandnagar,gur(jaggery),red,faq,2025-05-19,3800,4200,4000,2025,5,zaid,13,102,148,120,87,1,400
uttar pradesh,mahoba,charkhari,barley (jau),dara,faq,2025-05-19,2100,2200,2200,2025,5,zaid,13,103,149,132,90,1,100
uttar pradesh,mahoba,charkhari,wheat,147 average,faq,2025-05-19,2450,2460,2450,2025,5,zaid,13,103,149,80,141,1,10
uttar pradesh,mahoba,charkhari,wood,other,faq,2025-05-19,420,420,420,2025,5,zaid,13,103,149,89,4,1,0
uttar pradesh,mainpuri,ghiraur,bengal gram(gram)(whole),desi (whole),faq,2025-05-19,6325,6430,6365,2025,5,zaid,13,104,150,2,113,1,105
uttar pradesh,mau(maunathbhanjan),doharighat,masur dal,kala masoor new,faq,2025-05-19,9000,9100,9050,2025,5,zaid,13,105,151,90,99,1,100
uttar pradesh,mau(maunathbhanjan),kopaganj,bhindi(ladies finger),bhindi,faq,2025-05-19,700,1000,800,2025,5,zaid,13,105,152,11,8,1,300
uttar pradesh,mau(maunathbhanjan),kopaganj,potato,desi,faq,2025-05-19,700,900,800,2025,5,zaid,13,105,152,31,88,1,200
uttar pradesh,muzaffarnagar,muzzafarnagar,tomato,hybrid,faq,2025-05-19,750,900,800,2025,5,zaid,13,151,235,9,70,1,150
uttar pradesh,muzaffarnagar,muzzafarnagar,tomato,hybrid,non-faq,2025-05-19,600,700,650,2025,5,zaid,13,151,235,9,70,2,100
uttar pradesh,pillibhit,pilibhit,apple,delicious,medium,2025-05-19,9450,9540,9495,2025,5,zaid,13,106,153,49,92,3,90
uttar pradesh,pillibhit,pilibhit,cauliflower,local,faq,2025-05-19,1435,1515,1475,2025,5,zaid,13,106,153,16,7,1,80
uttar pradesh,pillibhit,pilibhit,tomato,local,faq,2025-05-19,755,835,795,2025,5,zaid,13,106,153,9,7,1,80
uttar pradesh,pillibhit,pilibhit,tomato,local,non-faq,2025-05-19,655,730,690,2025,5,zaid,13,106,153,9,7,2,75
uttar pradesh,prayagraj,ajuha,tomato,deshi,faq,2025-05-19,740,880,800,2025,5,zaid,13,107,236,9,35,1,140
uttar pradesh,prayagraj,jasra,bhindi(ladies finger),bhindi,faq,2025-05-19,1300,1425,1365,2025,5,zaid,13,107,154,11,8,1,125
uttar pradesh,prayagraj,jasra,garlic,garlic,faq,2025-05-19,6200,6375,6300,2025,5,zaid,13,107,154,50,49,1,175
uttar pradesh,rampur,tanda(rampur),bitter gourd,other,faq,2025-05-19,1000,1040,1020,2025,5,zaid,13,108,155,54,4,1,40
uttar pradesh,rampur,tanda(rampur),tomato,deshi,faq,2025-05-19,800,840,820,2025,5,zaid,13,108,155,9,35,1,40
uttar pradesh,rampur,tanda(rampur),wood,other,faq,2025-05-19,530,550,540,2025,5,zaid,13,108,155,89,4,1,20
uttar pradesh,sambhal,bhehjoi,potato,potato,non-faq,2025-05-19,700,710,705,2025,5,zaid,13,138,209,31,51,2,10
uttar pradesh,shamli,kairana,cabbage,cabbage,faq,2025-05-19,900,1000,950,2025,5,zaid,13,110,158,55,53,1,100
uttar pradesh,sitapur,hargaon (laharpur),gur(jaggery),yellow,faq,2025-05-19,3000,3200,3100,2025,5,zaid,13,111,159,120,116,1,200
uttar pradesh,sitapur,hargaon (laharpur),onion,nasik,faq,2025-05-19,950,1050,1000,2025,5,zaid,13,111,159,12,84,1,100
uttar pradesh,sitapur,hargaon (laharpur),potato,local,faq,2025-05-19,850,950,900,2025,5,zaid,13,111,159,31,7,1,100
uttar pradesh,sitapur,sitapur,arhar dal(tur dal),arhar dal(tur),faq,2025-05-19,10000,11250,11160,2025,5,zaid,13,111,160,88,89,1,1250
uttar pradesh,sitapur,sitapur,banana,banana - ripe,medium,2025-05-19,2600,2950,2785,2025,5,zaid,13,111,160,40,43,3,350
uttar pradesh,sitapur,sitapur,ginger(green),green ginger,faq,2025-05-19,3200,3700,3560,2025,5,zaid,13,111,160,27,24,1,500
uttar pradesh,sitapur,sitapur,mustard,sarson(black),faq,2025-05-19,5700,6700,5970,2025,5,zaid,13,111,160,5,122,1,1000
uttar pradesh,sitapur,sitapur,onion,red,faq,2025-05-19,1000,1300,1175,2025,5,zaid,13,111,160,12,87,1,300
uttar pradesh,sitapur,sitapur,tomato,hybrid,faq,2025-05-19,700,900,800,2025,5,zaid,13,111,160,9,70,1,200
uttrakhand,dehradoon,rishikesh,carrot,other,faq,2025-05-19,1000,1500,1250,2025,5,zaid,14,112,161,22,4,1,500
uttrakhand,dehradoon,rishikesh,cucumbar(kheera),other,faq,2025-05-19,550,800,600,2025,5,zaid,14,112,161,8,4,1,250
uttrakhand,dehradoon,rishikesh,mousambi(sweet lime),other,medium,2025-05-19,3000,4000,3500,2025,5,zaid,14,112,161,29,4,3,1000
uttrakhand,dehradoon,rishikesh,onion,other,faq,2025-05-19,1100,1450,1250,2025,5,zaid,14,112,161,12,4,1,350
uttrakhand,dehradoon,rishikesh,peach,other,medium,2025-05-19,3500,4800,4250,2025,5,zaid,14,112,161,110,4,3,1300
uttrakhand,dehradoon,rishikesh,water melon,other,medium,2025-05-19,600,800,650,2025,5,zaid,14,112,161,39,4,3,200
uttrakhand,dehradoon,vikasnagar,cauliflower,other,faq,2025-05-19,150,500,500,2025,5,zaid,14,112,162,16,4,1,350
uttrakhand,dehradoon,vikasnagar,onion,other,non-faq,2025-05-19,1200,1200,1200,2025,5,zaid,14,112,162,12,4,2,0
uttrakhand,haridwar,haridwar union,bottle gourd,bottle gourd,faq,2025-05-19,400,600,500,2025,5,zaid,14,113,163,7,26,1,200
uttrakhand,haridwar,haridwar union,karbuja(musk melon),karbhuja,medium,2025-05-19,1500,2000,1600,2025,5,zaid,14,113,163,37,30,3,500
uttrakhand,haridwar,haridwar union,onion,onion,faq,2025-05-19,1000,1500,1200,2025,5,zaid,14,113,163,12,9,1,500
uttrakhand,haridwar,haridwar union,potato,potato,faq,2025-05-19,800,1000,900,2025,5,zaid,14,113,163,31,51,1,200
uttrakhand,haridwar,roorkee,bhindi(ladies finger),other,faq,2025-05-19,1000,2000,1500,2025,5,zaid,14,113,165,11,4,1,1000
uttrakhand,haridwar,roorkee,cucumbar(kheera),other,faq,2025-05-19,500,700,600,2025,5,zaid,14,113,165,8,4,1,200
uttrakhand,haridwar,roorkee,potato,other,faq,2025-05-19,800,1200,1000,2025,5,zaid,14,113,165,31,4,1,400
uttrakhand,nanital,ramnagar,bottle gourd,other,faq,2025-05-19,2800,3000,2900,2025,5,zaid,14,114,166,7,4,1,200
uttrakhand,nanital,ramnagar,french beans (frasbean),other,faq,2025-05-19,2600,3000,2800,2025,5,zaid,14,114,166,45,4,1,400
uttrakhand,nanital,ramnagar,lemon,other,faq,2025-05-19,4500,5500,5000,2025,5,zaid,14,114,166,25,4,1,1000
uttrakhand,nanital,ramnagar,onion,other,faq,2025-05-19,2100,2500,2300,2025,5,zaid,14,114,166,12,4,1,400
uttrakhand,nanital,ramnagar,papaya,other,medium,2025-05-19,3800,4000,3900,2025,5,zaid,14,114,166,46,4,3,200
uttrakhand,nanital,ramnagar,water melon,other,medium,2025-05-19,3600,4000,3800,2025,5,zaid,14,114,166,39,4,3,400
uttrakhand,udhamsinghnagar,gadarpur,rice,other,faq,2025-05-19,3010,3230,3150,2025,5,zaid,14,115,237,87,4,1,220
west bengal,bankura,indus(bankura sadar),green chilli,green chilly,faq,2025-05-19,4200,4600,4500,2025,5,zaid,15,116,168,36,29,1,400
west bengal,hooghly,pandua,bhindi(ladies finger),other,faq,2025-05-19,1200,1500,1300,2025,5,zaid,15,117,210,11,4,1,300
west bengal,hooghly,sheoraphuly,garlic,other,faq,2025-05-19,8000,10000,9000,2025,5,zaid,15,117,169,50,4,1,2000
west bengal,hooghly,sheoraphuly,ridgeguard(tori),ridgeguard(tori),faq,2025-05-19,2800,3000,3000,2025,5,zaid,15,117,169,17,38,1,200
west bengal,jalpaiguri,belacoba,bitter gourd,bitter gourd,faq,2025-05-19,1400,1600,1500,2025,5,zaid,15,118,170,54,56,1,200
west bengal,jhargram,jhargram,brinjal,round/long,faq,2025-05-19,2000,2300,2100,2025,5,zaid,15,119,171,30,75,1,300
west bengal,jhargram,jhargram,rice,common,faq,2025-05-19,3600,4000,3800,2025,5,zaid,15,119,171,87,101,1,400
west bengal,medinipur(w),ghatal,mustard,yellow (black),faq,2025-05-19,6100,6300,6200,2025,5,zaid,15,121,174,5,175,1,200
west bengal,murshidabad,kasimbazar,jute,td-5,faq,2025-05-19,6000,6100,6050,2025,5,zaid,15,122,238,97,109,1,100
west bengal,murshidabad,kasimbazar,rice,other,faq,2025-05-19,3600,3800,3700,2025,5,zaid,15,122,238,87,4,1,200
west bengal,puruliya,balarampur,onion,other,faq,2025-05-19,1500,1800,1600,2025,5,zaid,15,123,176,12,4,1,300
west bengal,puruliya,balarampur,ridgeguard(tori),other,faq,2025-05-19,2000,2500,2200,2025,5,zaid,15,123,176,17,4,1,500
west bengal,sounth 24 parganas,baruipur(canning),cucumbar(kheera),cucumbar,faq,2025-05-19,2800,3000,2900,2025,5,zaid,15,124,177,8,42,1,200
andhra pradesh,anantapur,anantapur,mousambi(sweet lime),mousambi,medium,2025-05-19,400,4300,2500,2025,5,zaid,16,152,239,29,34,3,3900
andhra pradesh,chittor,chittoor,gur(jaggery),no 2,faq,2025-05-19,3400,3500,3500,2025,5,zaid,16,139,240,120,176,1,100
andhra pradesh,east godavari,ravulapelem,banana,amruthapani,large,2025-05-19,2800,3800,3300,2025,5,zaid,16,126,180,40,126,4,1000
andhra pradesh,east godavari,ravulapelem,banana,chakkarakeli(red),large,2025-05-19,3700,4700,4500,2025,5,zaid,16,126,180,40,177,4,1000
andhra pradesh,kurnool,nandyal,maize,deshi red,faq,2025-05-19,2300,2300,2300,2025,5,zaid,16,140,241,13,178,1,0
andhra pradesh,visakhapatnam,chintapally,turmeric,finger,faq,2025-05-19,6000,7000,6500,2025,5,zaid,16,153,242,136,179,1,1000
gujarat,amreli,damnagar,green chilli,green chilly,faq,2025-05-19,1550,2550,2200,2025,5,zaid,1,1,1,36,29,1,1000
gujarat,amreli,damnagar,tomato,local,non-faq,2025-05-19,1650,2550,2050,2025,5,zaid,1,1,1,9,7,2,900
gujarat,amreli,savarkundla,groundnut,big (with shell),non-faq,2025-05-19,4900,5450,5150,2025,5,zaid,1,1,2,100,180,2,550
gujarat,anand,khambhat(grain market),wheat,other,faq,2025-05-19,2350,2700,2500,2025,5,zaid,1,2,3,80,4,1,350
gujarat,bharuch,jambusar(kaavi),castor seed,other,faq,2025-05-19,5600,6000,5800,2025,5,zaid,1,4,5,3,4,1,400
gujarat,gandhinagar,mansa(manas veg yard),guar,other,faq,2025-05-19,3500,5000,4000,2025,5,zaid,1,5,6,113,4,1,1500
gujarat,junagarh,bhesan,arhar (tur/red gram)(whole),other,faq,2025-05-19,4500,6500,6000,2025,5,zaid,1,6,182,10,4,1,2000
gujarat,junagarh,bhesan,cotton,other,faq,2025-05-19,5000,7500,6500,2025,5,zaid,1,6,182,73,4,1,2500
gujarat,junagarh,bhesan,"sesamum(sesame,gingelly,til)",other,faq,2025-05-19,6000,9000,7000,2025,5,zaid,1,6,182,20,4,1,3000
gujarat,junagarh,mangrol,corriander seed,coriander seed,faq,2025-05-19,6500,6550,6530,2025,5,zaid,1,6,7,137,181,1,50
gujarat,junagarh,mangrol,wheat,lok-1,faq,2025-05-19,2500,2600,2575,2025,5,zaid,1,6,7,80,182,1,100
gujarat,navsari,bilimora,bottle gourd,other,faq,2025-05-19,1500,2000,1800,2025,5,zaid,1,7,8,7,4,1,500
gujarat,navsari,bilimora,onion,nasik,faq,2025-05-19,1000,1800,1400,2025,5,zaid,1,7,8,12,84,1,800
gujarat,rajkot,dhoraji,castor seed,castor seed,faq,2025-05-19,5655,6130,5955,2025,5,zaid,1,8,9,3,3,1,475
gujarat,rajkot,rajkot(veg.sub yard),cluster beans,cluster beans,faq,2025-05-19,3000,5000,4000,2025,5,zaid,1,8,10,33,23,1,2000
gujarat,rajkot,rajkot(veg.sub yard),lemon,lemon,faq,2025-05-19,5000,12000,8500,2025,5,zaid,1,8,10,25,20,1,7000
gujarat,rajkot,rajkot(veg.sub yard),potato,desi,faq,2025-05-19,800,1900,1350,2025,5,zaid,1,8,10,31,88,1,1100
gujarat,surat,bardoli(katod),bhindi(ladies finger),other,faq,2025-05-19,1100,2100,1750,2025,5,zaid,1,10,243,11,4,1,1000
gujarat,surat,bardoli(katod),brinjal,other,faq,2025-05-19,1250,2200,1650,2025,5,zaid,1,10,243,30,4,1,950
gujarat,surat,mahuva(anaval),mango,raspuri,medium,2025-05-19,2750,3250,3000,2025,5,zaid,1,10,12,14,183,3,500
gujarat,surat,surat,banana - green,other,faq,2025-05-19,1000,2000,1500,2025,5,zaid,1,10,13,57,4,1,1000
gujarat,surat,surat,drumstick,other,faq,2025-05-19,1000,3800,2400,2025,5,zaid,1,10,13,23,4,1,2800
gujarat,surat,surat,elephant yam (suran),other,faq,2025-05-19,6500,7000,6750,2025,5,zaid,1,10,13,24,4,1,500
gujarat,surat,surat,ginger(green),other,faq,2025-05-19,1500,2500,2000,2025,5,zaid,1,10,13,27,4,1,1000
gujarat,surat,surat,pointed gourd (parval),other,faq,2025-05-19,2500,6000,4250,2025,5,zaid,1,10,13,15,4,1,3500
gujarat,surat,surat,surat beans (papadi),other,faq,2025-05-19,4500,10000,7250,2025,5,zaid,1,10,13,138,4,1,5500
gujarat,surat,surat,sweet potato,other,faq,2025-05-19,1500,2800,2150,2025,5,zaid,1,10,13,118,4,1,1300
gujarat,surendranagar,vadhvan,banana,other,medium,2025-05-19,2500,3000,2750,2025,5,zaid,1,11,15,40,4,3,500
gujarat,surendranagar,vadhvan,cauliflower,cauliflower,faq,2025-05-19,2500,3500,3000,2025,5,zaid,1,11,15,16,67,1,1000
gujarat,surendranagar,vadhvan,cucumbar(kheera),cucumbar,faq,2025-05-19,500,1000,750,2025,5,zaid,1,11,15,8,42,1,500
gujarat,surendranagar,vadhvan,mango,badami,medium,2025-05-19,8000,10000,9000,2025,5,zaid,1,11,15,14,33,3,2000
gujarat,surendranagar,vadhvan,onion green,onion green,faq,2025-05-19,2000,2500,2250,2025,5,zaid,1,11,15,139,184,1,500
gujarat,surendranagar,vadhvan,potato,potato,non-faq,2025-05-19,1500,2000,1750,2025,5,zaid,1,11,15,31,51,2,500
gujarat,vadodara(baroda),padra,cabbage,other,faq,2025-05-19,600,1000,800,2025,5,zaid,1,12,16,55,4,1,400
gujarat,vadodara(baroda),padra,sponge gourd,other,faq,2025-05-19,1500,2500,2000,2025,5,zaid,1,12,16,52,4,1,1000
haryana,fatehabad,fatehabad,apple,other,large,2025-05-19,12000,12000,12000,2025,5,zaid,2,13,17,49,4,4,0
haryana,fatehabad,fatehabad,mango,other,large,2025-05-19,5000,5000,5000,2025,5,zaid,2,13,17,14,4,4,0
haryana,fatehabad,fatehabad,onion,other,faq,2025-05-19,1200,1200,1200,2025,5,zaid,2,13,17,12,4,1,0
haryana,fatehabad,fatehabad,tomato,other,faq,2025-05-19,1000,1000,1000,2025,5,zaid,2,13,17,9,4,1,0
haryana,gurgaon,gurgaon,apple,other,large,2025-05-19,10000,15000,12500,2025,5,zaid,2,14,18,49,4,4,5000
haryana,gurgaon,gurgaon,bottle gourd,bottle gourd,faq,2025-05-19,800,1200,1000,2025,5,zaid,2,14,18,7,26,1,400
haryana,gurgaon,gurgaon,cabbage,other,faq,2025-05-19,800,1200,1000,2025,5,zaid,2,14,18,55,4,1,400
haryana,gurgaon,gurgaon,pomegranate,other,large,2025-05-19,5000,10000,7500,2025,5,zaid,2,14,18,35,4,4,5000
haryana,hissar,barwala(hisar),banana,other,medium,2025-05-19,3000,4000,3500,2025,5,zaid,2,15,184,40,4,3,1000
haryana,hissar,barwala(hisar),onion,other,faq,2025-05-19,900,1000,1000,2025,5,zaid,2,15,184,12,4,1,100
haryana,hissar,barwala(hisar),tomato,other,faq,2025-05-19,700,1000,900,2025,5,zaid,2,15,184,9,4,1,300
haryana,hissar,barwala(hisar),water melon,other,medium,2025-05-19,400,500,500,2025,5,zaid,2,15,184,39,4,3,100
haryana,hissar,hansi,bitter gourd,other,faq,2025-05-19,2000,3000,2500,2025,5,zaid,2,15,19,54,4,1,1000
haryana,hissar,hansi,bottle gourd,other,faq,2025-05-19,1000,2000,1500,2025,5,zaid,2,15,19,7,4,1,1000
haryana,hissar,hansi,chikoos(sapota),other,medium,2025-05-19,2000,4000,3000,2025,5,zaid,2,15,19,32,4,3,2000
haryana,hissar,hansi,onion,other,non-faq,2025-05-19,1000,2000,1500,2025,5,zaid,2,15,19,12,4,2,1000
haryana,hissar,uklana,apple,apple,medium,2025-05-19,7000,7000,7000,2025,5,zaid,2,15,218,49,41,3,0
haryana,hissar,uklana,banana - green,banana - green,faq,2025-05-19,1500,1500,1500,2025,5,zaid,2,15,218,57,52,1,0
haryana,hissar,uklana,tomato,other,faq,2025-05-19,600,700,700,2025,5,zaid,2,15,218,9,4,1,100
haryana,kaithal,dhand,apple,other,medium,2025-05-19,8500,9000,8900,2025,5,zaid,2,16,20,49,4,3,500
haryana,kurukshetra,babain,onion,local,faq,2025-05-19,250,979,800,2025,5,zaid,2,127,244,12,7,1,729
haryana,mahendragarh-narnaul,narnaul,capsicum,capsicum,faq,2025-05-19,2000,2000,2000,2025,5,zaid,2,17,21,44,40,1,0
haryana,mahendragarh-narnaul,narnaul,cucumbar(kheera),cucumbar,faq,2025-05-19,1200,1600,1500,2025,5,zaid,2,17,21,8,42,1,400
haryana,mahendragarh-narnaul,narnaul,green chilli,green chilly,faq,2025-05-19,2500,3000,3000,2025,5,zaid,2,17,21,36,29,1,500
haryana,mahendragarh-narnaul,narnaul,karbuja(musk melon),karbhuja,medium,2025-05-19,1500,2000,1600,2025,5,zaid,2,17,21,37,30,3,500
haryana,mahendragarh-narnaul,narnaul,mango (raw-ripe),mango - raw-ripe,faq,2025-05-19,2000,2500,2500,2025,5,zaid,2,17,21,41,36,1,500
haryana,mahendragarh-narnaul,narnaul,pumpkin,pumpkin,faq,2025-05-19,500,700,600,2025,5,zaid,2,17,21,64,61,1,200
haryana,mewat,ferozpurzirkha(nagina),brinjal,other,faq,2025-05-19,1200,1600,1400,2025,5,zaid,2,18,22,30,4,1,400
haryana,mewat,tauru,bhindi(ladies finger),bhindi,faq,2025-05-19,2000,2000,2000,2025,5,zaid,2,18,24,11,8,1,0
haryana,mewat,tauru,spinach,other,faq,2025-05-19,1000,1000,1000,2025,5,zaid,2,18,24,34,4,1,0
haryana,panipat,panipat,chikoos(sapota),other,medium,2025-05-19,1700,2200,1950,2025,5,zaid,2,19,25,32,4,3,500
haryana,panipat,samalkha,bitter gourd,bitter gourd,faq,2025-05-19,1600,1600,1600,2025,5,zaid,2,19,26,54,56,1,0
haryana,panipat,samalkha,ginger(dry),other,faq,2025-05-19,6000,6000,6000,2025,5,zaid,2,19,26,108,4,1,0
haryana,rewari,kosli,pumpkin,other,faq,2025-05-19,1000,1000,1000,2025,5,zaid,2,20,27,64,4,1,0
haryana,rohtak,meham,banana,other,medium,2025-05-19,1500,1800,1700,2025,5,zaid,2,21,28,40,4,3,300
haryana,rohtak,meham,bottle gourd,bottle gourd,faq,2025-05-19,2000,2000,2000,2025,5,zaid,2,21,28,7,26,1,0
haryana,rohtak,meham,cucumbar(kheera),cucumbar,faq,2025-05-19,1000,1200,1100,2025,5,zaid,2,21,28,8,42,1,200
haryana,rohtak,meham,water melon,other,medium,2025-05-19,600,600,600,2025,5,zaid,2,21,28,39,4,3,0
haryana,sonipat,ganaur,bottle gourd,bottle gourd,faq,2025-05-19,1400,1500,1400,2025,5,zaid,2,22,29,7,26,1,100
haryana,sonipat,ganaur,mango,other,medium,2025-05-19,4500,5000,4800,2025,5,zaid,2,22,29,14,4,3,500
haryana,sonipat,ganaur,mousambi(sweet lime),mousambi,medium,2025-05-19,3000,3500,3200,2025,5,zaid,2,22,29,29,34,3,500
haryana,sonipat,ganaur,spinach,spinach,faq,2025-05-19,1800,2000,1800,2025,5,zaid,2,22,29,34,25,1,200
haryana,sonipat,ganaur,water melon,water melon,medium,2025-05-19,800,1000,1000,2025,5,zaid,2,22,29,39,32,3,200
haryana,sonipat,gohana,banana - green,other,faq,2025-05-19,2000,2500,2200,2025,5,zaid,2,22,30,57,4,1,500
haryana,sonipat,gohana,bhindi(ladies finger),other,faq,2025-05-19,1800,2500,2000,2025,5,zaid,2,22,30,11,4,1,700
haryana,sonipat,gohana,cucumbar(kheera),other,faq,2025-05-19,1000,3000,2000,2025,5,zaid,2,22,30,8,4,1,2000
haryana,sonipat,gohana,tomato,other,faq,2025-05-19,800,1200,1000,2025,5,zaid,2,22,30,9,4,1,400
haryana,yamuna nagar,radaur,bitter gourd,other,faq,2025-05-19,1500,2000,1700,2025,5,zaid,2,23,31,54,4,1,500
haryana,yamuna nagar,radaur,capsicum,capsicum,faq,2025-05-19,1500,1800,1700,2025,5,zaid,2,23,31,44,40,1,300
haryana,yamuna nagar,radaur,cauliflower,other,faq,2025-05-19,2500,3500,3000,2025,5,zaid,2,23,31,16,4,1,1000
haryana,yamuna nagar,radaur,karbuja(musk melon),other,medium,2025-05-19,900,1200,1100,2025,5,zaid,2,23,31,37,4,3,300
haryana,yamuna nagar,sadhaura,banana,banana - ripe,medium,2025-05-19,2500,2500,2500,2025,5,zaid,2,23,32,40,43,3,0
haryana,yamuna nagar,sadhaura,bhindi(ladies finger),bhindi,faq,2025-05-19,1000,1300,1150,2025,5,zaid,2,23,32,11,8,1,300
haryana,yamuna nagar,sadhaura,cucumbar(kheera),cucumbar,faq,2025-05-19,800,1000,900,2025,5,zaid,2,23,32,8,42,1,200
himachal pradesh,chamba,chamba,capsicum,other,faq,2025-05-19,3500,4000,3750,2025,5,zaid,3,24,33,44,4,1,500
himachal pradesh,chamba,chamba,cucumbar(kheera),other,faq,2025-05-19,1600,1800,1700,2025,5,zaid,3,24,33,8,4,1,200
himachal pradesh,chamba,chamba,grapes,other,medium,2025-05-19,10000,12000,11000,2025,5,zaid,3,24,33,47,4,3,2000
himachal pradesh,chamba,chamba,tomato,other,faq,2025-05-19,1600,2000,1800,2025,5,zaid,3,24,33,9,4,1,400
himachal pradesh,hamirpur,hamirpur,apple,other,medium,2025-05-19,16000,17000,16500,2025,5,zaid,3,25,34,49,4,3,1000
himachal pradesh,hamirpur,hamirpur,banana,other,medium,2025-05-19,3000,3400,3200,2025,5,zaid,3,25,34,40,4,3,400
himachal pradesh,hamirpur,hamirpur,bottle gourd,other,faq,2025-05-19,1600,1800,1700,2025,5,zaid,3,25,34,7,4,1,200
himachal pradesh,hamirpur,hamirpur,cauliflower,other,faq,2025-05-19,5500,6000,5800,2025,5,zaid,3,25,34,16,4,1,500
himachal pradesh,hamirpur,hamirpur,coriander(leaves),other,faq,2025-05-19,8000,9000,8500,2025,5,zaid,3,25,34,1,4,1,1000
himachal pradesh,hamirpur,hamirpur,garlic,garlic,faq,2025-05-19,11000,14000,12500,2025,5,zaid,3,25,34,50,49,1,3000
himachal pradesh,hamirpur,hamirpur,papaya,other,medium,2025-05-19,4000,4200,4100,2025,5,zaid,3,25,34,46,4,3,200
himachal pradesh,hamirpur,hamirpur,pomegranate,other,medium,2025-05-19,11000,14000,12500,2025,5,zaid,3,25,34,35,4,3,3000
himachal pradesh,hamirpur,hamirpur,potato,desi,faq,2025-05-19,1000,1200,1100,2025,5,zaid,3,25,34,31,88,1,200
himachal pradesh,hamirpur,hamirpur,spinach,other,faq,2025-05-19,3500,4000,3800,2025,5,zaid,3,25,34,34,4,1,500
himachal pradesh,hamirpur,hamirpur,squash(chappal kadoo),other,faq,2025-05-19,1200,1400,1300,2025,5,zaid,3,25,34,111,4,1,200
himachal pradesh,kangra,dharamshala,bottle gourd,bottle gourd,faq,2025-05-19,1400,1600,1500,2025,5,zaid,3,26,35,7,26,1,200
himachal pradesh,kangra,dharamshala,carrot,other,faq,2025-05-19,2000,2500,2250,2025,5,zaid,3,26,35,22,4,1,500
himachal pradesh,kangra,dharamshala,green chilli,other,faq,2025-05-19,3000,3500,3250,2025,5,zaid,3,26,35,36,4,1,500
